Filters,,,,,,,,,,
Region filter: All,,,,,,,,,,
Infection syndrome filter: Bloodstream,,,,,,,,,,
Bacterial pathogen filter: Streptococcus pneumoniae,,,,,,,,,,
Antibiotic filter: Penicillin G,,,,,,,,,,
,,,,,,,,,,
Data for time series,,,,,,,,,,
Year,Specimen,PathogenName,AbTargets,Min,Q1,Median,Q3,Max,,
MLT,Malta,European Region,2019,BLOOD,Streptococcus pneumoniae,Penicillin G,624,27,2,7.407407407
MLT,Malta,European Region,2020,BLOOD,Streptococcus pneumoniae,Penicillin G,530,16,0,0
MYS,Malaysia,Western Pacific Region,2017,BLOOD,Streptococcus pneumoniae,Penicillin G,25686,559,88,15.74239714
MYS,Malaysia,Western Pacific Region,2018,BLOOD,Streptococcus pneumoniae,Penicillin G,26268,412,67,16.26213592
MYS,Malaysia,Western Pacific Region,2019,BLOOD,Streptococcus pneumoniae,Penicillin G,25194,518,71,13.70656371
MYS,Malaysia,Western Pacific Region,2020,BLOOD,Streptococcus pneumoniae,Penicillin G,20249,182,36,19.78021978
PHL,Philippines,Western Pacific Region,2017,BLOOD,Streptococcus pneumoniae,Penicillin G,5103,117,14,11.96581197
PHL,Philippines,Western Pacific Region,2018,BLOOD,Streptococcus pneumoniae,Penicillin G,5595,123,18,14.63414634
PHL,Philippines,Western Pacific Region,2019,BLOOD,Streptococcus pneumoniae,Penicillin G,6468,130,18,13.84615385
PHL,Philippines,Western Pacific Region,2020,BLOOD,Streptococcus pneumoniae,Penicillin G,4276,37,5,13.51351351
THA,Thailand,South-East Asia Region,2017,BLOOD,Streptococcus pneumoniae,Penicillin G,1349,35,15,42.85714286
THA,Thailand,South-East Asia Region,2018,BLOOD,Streptococcus pneumoniae,Penicillin G,2629,75,37,49.33333333
THA,Thailand,South-East Asia Region,2019,BLOOD,Streptococcus pneumoniae,Penicillin G,5463,158,60,37.97468354
THA,Thailand,South-East Asia Region,2020,BLOOD,Streptococcus pneumoniae,Penicillin G,6159,116,46,39.65517241
ZAF,South Africa,African Region,2017,BLOOD,Streptococcus pneumoniae,Penicillin G,2931,471,133,28.23779193
ZAF,South Africa,African Region,2018,BLOOD,Streptococcus pneumoniae,Penicillin G,20691,405,18,4.444444444
ZAF,South Africa,African Region,2019,BLOOD,Streptococcus pneumoniae,Penicillin G,20489,428,28,6.542056075
ZAF,South Africa,African Region,2020,BLOOD,Streptococcus pneumoniae,Penicillin G,23840,265,16,6.037735849
