Filters,,,,,,,,,,
Region filter: All,,,,,,,,,,
Infection syndrome filter: Bloodstream,,,,,,,,,,
Bacterial pathogen filter: Escherichia coli,,,,,,,,,,
Antibiotic filter: Ceftazidime,,,,,,,,,,
,,,,,,,,,,
Data for time series,,,,,,,,,,
Year,Specimen,PathogenName,AbTargets,Min,Q1,Median,Q3,Max,,
KOR,Republic of Korea,Western Pacific Region,2020,BLOOD,Escherichia coli,Ceftazidime,4095,2209,263,11.90583975
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,BLOOD,Escherichia coli,Ceftazidime,209,63,22,34.92063492
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,BLOOD,Escherichia coli,Ceftazidime,275,65,29,44.61538462
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Escherichia coli,Ceftazidime,314,52,21,40.38461538
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,BLOOD,Escherichia coli,Ceftazidime,422,158,74,46.83544304
MKD,North Macedonia,European Region,2017,BLOOD,Escherichia coli,Ceftazidime,175,60,36,60
MKD,North Macedonia,European Region,2018,BLOOD,Escherichia coli,Ceftazidime,176,49,31,63.26530612
MKD,North Macedonia,European Region,2019,BLOOD,Escherichia coli,Ceftazidime,276,71,35,49.29577465
MKD,North Macedonia,European Region,2020,BLOOD,Escherichia coli,Ceftazidime,293,47,34,72.34042553
MLT,Malta,European Region,2017,BLOOD,Escherichia coli,Ceftazidime,574,321,31,9.657320872
MLT,Malta,European Region,2018,BLOOD,Escherichia coli,Ceftazidime,1116,352,36,10.22727273
MLT,Malta,European Region,2019,BLOOD,Escherichia coli,Ceftazidime,624,358,61,17.03910615
MLT,Malta,European Region,2020,BLOOD,Escherichia coli,Ceftazidime,530,277,33,11.9133574
MYS,Malaysia,Western Pacific Region,2017,BLOOD,Escherichia coli,Ceftazidime,25686,6285,1153,18.34526651
MYS,Malaysia,Western Pacific Region,2018,BLOOD,Escherichia coli,Ceftazidime,26268,6066,1122,18.49653808
MYS,Malaysia,Western Pacific Region,2019,BLOOD,Escherichia coli,Ceftazidime,25194,6259,1177,18.80492091
MYS,Malaysia,Western Pacific Region,2020,BLOOD,Escherichia coli,Ceftazidime,20249,4932,862,17.47769667
OMN,Oman,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Ceftazidime,1043,289,132,45.67474048
OMN,Oman,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ceftazidime,631,191,100,52.35602094
OMN,Oman,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ceftazidime,1007,476,244,51.2605042
OMN,Oman,Eastern Mediterranean Region,2020,BLOOD,Escherichia coli,Ceftazidime,876,128,101,78.90625
PAK,Pakistan,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Ceftazidime,2323,15,15,100
PAK,Pakistan,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ceftazidime,7410,86,33,38.37209302
PAK,Pakistan,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ceftazidime,8980,40,30,75
PAK,Pakistan,Eastern Mediterranean Region,2020,BLOOD,Escherichia coli,Ceftazidime,5623,44,32,72.72727273
PHL,Philippines,Western Pacific Region,2017,BLOOD,Escherichia coli,Ceftazidime,5103,954,294,30.81761006
PHL,Philippines,Western Pacific Region,2018,BLOOD,Escherichia coli,Ceftazidime,5595,1175,308,26.21276596
PHL,Philippines,Western Pacific Region,2019,BLOOD,Escherichia coli,Ceftazidime,6468,1365,429,31.42857143
PHL,Philippines,Western Pacific Region,2020,BLOOD,Escherichia coli,Ceftazidime,4276,795,238,29.93710692
RUS,Russian Federation,European Region,2017,BLOOD,Escherichia coli,Ceftazidime,321,52,29,55.76923077
RUS,Russian Federation,European Region,2018,BLOOD,Escherichia coli,Ceftazidime,427,81,32,39.50617284
RUS,Russian Federation,European Region,2019,BLOOD,Escherichia coli,Ceftazidime,1173,167,66,39.52095808
RUS,Russian Federation,European Region,2020,BLOOD,Escherichia coli,Ceftazidime,1305,134,60,44.7761194
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Ceftazidime,1491,336,156,46.42857143
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ceftazidime,2420,557,284,50.98743268
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ceftazidime,2528,563,316,56.12788632
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,BLOOD,Escherichia coli,Ceftazidime,2458,466,263,56.43776824
THA,Thailand,South-East Asia Region,2017,BLOOD,Escherichia coli,Ceftazidime,1349,426,106,24.88262911
THA,Thailand,South-East Asia Region,2018,BLOOD,Escherichia coli,Ceftazidime,2629,948,183,19.30379747
THA,Thailand,South-East Asia Region,2019,BLOOD,Escherichia coli,Ceftazidime,5463,1967,426,21.65734621
THA,Thailand,South-East Asia Region,2020,BLOOD,Escherichia coli,Ceftazidime,6159,2295,451,19.65141612
TUN,Tunisia,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Ceftazidime,835,73,25,34.24657534
TUN,Tunisia,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ceftazidime,1660,194,59,30.41237113
TUN,Tunisia,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ceftazidime,932,87,23,26.43678161
TUN,Tunisia,Eastern Mediterranean Region,2020,BLOOD,Escherichia coli,Ceftazidime,917,74,23,31.08108108
