Filters,,,,,,,,,,
Region filter: All,,,,,,,,,,
Infection syndrome filter: Urinary tract,,,,,,,,,,
Bacterial pathogen filter: Escherichia coli,,,,,,,,,,
Antibiotic filter: Ertapenem,,,,,,,,,,
,,,,,,,,,,
Data for time series,,,,,,,,,,
Year,Specimen,PathogenName,AbTargets,Min,Q1,Median,Q3,Max,,
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Ertapenem,5587,2653,41,1.545420279
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Ertapenem,4464,2632,44,1.671732523
THA,Thailand,South-East Asia Region,2017,URINE,Escherichia coli,Ertapenem,2250,1234,21,1.70178282
THA,Thailand,South-East Asia Region,2018,URINE,Escherichia coli,Ertapenem,4301,1980,100,5.050505051
THA,Thailand,South-East Asia Region,2019,URINE,Escherichia coli,Ertapenem,9011,3501,91,2.599257355
THA,Thailand,South-East Asia Region,2020,URINE,Escherichia coli,Ertapenem,11131,6483,269,4.149313589
TUN,Tunisia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Ertapenem,3523,2198,15,0.682438581
TUN,Tunisia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Ertapenem,12711,9212,36,0.390794616
TUN,Tunisia,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Ertapenem,5444,4374,15,0.342935528
TUN,Tunisia,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Ertapenem,5309,2638,9,0.341167551
