Filters,,,,,,,,,,
Region filter: All,,,,,,,,,,
Infection syndrome filter: Urinary tract,,,,,,,,,,
Bacterial pathogen filter: Escherichia coli,,,,,,,,,,
Antibiotic filter: Cefotaxime,,,,,,,,,,
,,,,,,,,,,
Data for time series,,,,,,,,,,
Year,Specimen,PathogenName,AbTargets,Min,Q1,Median,Q3,Max,,
IND,India,South-East Asia Region,2017,URINE,Escherichia coli,Cefotaxime,10034,5221,4131,79.12277342
IND,India,South-East Asia Region,2018,URINE,Escherichia coli,Cefotaxime,25203,12516,9845,78.65931608
IND,India,South-East Asia Region,2019,URINE,Escherichia coli,Cefotaxime,47746,27653,20643,74.65012838
IND,India,South-East Asia Region,2020,URINE,Escherichia coli,Cefotaxime,18235,9924,7532,75.8968158
JPN,Japan,Western Pacific Region,2017,URINE,Escherichia coli,Cefotaxime,452366,279987,64374,22.99178176
JPN,Japan,Western Pacific Region,2018,URINE,Escherichia coli,Cefotaxime,423516,259622,55297,21.29904245
JPN,Japan,Western Pacific Region,2019,URINE,Escherichia coli,Cefotaxime,453889,275627,60866,22.08274226
JPN,Japan,Western Pacific Region,2020,URINE,Escherichia coli,Cefotaxime,475584,284665,62905,22.09790455
KOR,Republic of Korea,Western Pacific Region,2017,URINE,Escherichia coli,Cefotaxime,9130,7874,2464,31.29286259
KOR,Republic of Korea,Western Pacific Region,2018,URINE,Escherichia coli,Cefotaxime,8554,7255,2411,33.23225362
KOR,Republic of Korea,Western Pacific Region,2019,URINE,Escherichia coli,Cefotaxime,8565,7270,2729,37.53782669
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Escherichia coli,Cefotaxime,8567,7293,2566,35.18442342
LBN,Lebanon,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Cefotaxime,2017,67,33,49.25373134
LBN,Lebanon,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Cefotaxime,3964,1525,586,38.42622951
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Cefotaxime,1363,309,133,43.0420712
LBN,Lebanon,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Cefotaxime,3918,577,258,44.71403813
MYS,Malaysia,Western Pacific Region,2017,URINE,Escherichia coli,Cefotaxime,19286,12581,3227,25.64978936
MYS,Malaysia,Western Pacific Region,2018,URINE,Escherichia coli,Cefotaxime,19914,11970,2930,24.47786132
MYS,Malaysia,Western Pacific Region,2019,URINE,Escherichia coli,Cefotaxime,19312,12209,3046,24.94880826
MYS,Malaysia,Western Pacific Region,2020,URINE,Escherichia coli,Cefotaxime,18124,11008,2647,24.04614826
NOR,Norway,European Region,2017,URINE,Escherichia coli,Cefotaxime,2252,1510,50,3.311258278
NOR,Norway,European Region,2018,URINE,Escherichia coli,Cefotaxime,2117,1423,49,3.443429375
NOR,Norway,European Region,2019,URINE,Escherichia coli,Cefotaxime,2187,1501,46,3.064623584
NOR,Norway,European Region,2020,URINE,Escherichia coli,Cefotaxime,3219,2520,88,3.492063492
NPL,Nepal,South-East Asia Region,2017,URINE,Escherichia coli,Cefotaxime,295,218,216,99.08256881
NPL,Nepal,South-East Asia Region,2018,URINE,Escherichia coli,Cefotaxime,4866,1110,537,48.37837838
NPL,Nepal,South-East Asia Region,2019,URINE,Escherichia coli,Cefotaxime,9953,3176,1786,56.23425693
NPL,Nepal,South-East Asia Region,2020,URINE,Escherichia coli,Cefotaxime,5975,1013,517,51.03652517
OMN,Oman,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Cefotaxime,4377,1178,408,34.63497453
OMN,Oman,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Cefotaxime,3636,853,355,41.61781946
OMN,Oman,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Cefotaxime,8941,1476,714,48.37398374
OMN,Oman,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Cefotaxime,3343,437,345,78.94736842
PAK,Pakistan,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Cefotaxime,8946,27,18,66.66666667
PAK,Pakistan,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Cefotaxime,14284,1424,917,64.39606742
PAK,Pakistan,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Cefotaxime,15455,1471,1182,80.35350102
PAK,Pakistan,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Cefotaxime,28695,460,354,76.95652174
PHL,Philippines,Western Pacific Region,2017,URINE,Escherichia coli,Cefotaxime,6689,2164,1012,46.76524954
PHL,Philippines,Western Pacific Region,2018,URINE,Escherichia coli,Cefotaxime,8074,2741,1262,46.04159066
PHL,Philippines,Western Pacific Region,2019,URINE,Escherichia coli,Cefotaxime,9132,3230,1464,45.3250774
PHL,Philippines,Western Pacific Region,2020,URINE,Escherichia coli,Cefotaxime,4560,1582,740,46.77623262
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Cefotaxime,3860,1146,544,47.46945899
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Cefotaxime,5627,2570,1067,41.51750973
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Cefotaxime,5587,2541,1042,41.00747737
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Cefotaxime,4464,2355,912,38.72611465
THA,Thailand,South-East Asia Region,2017,URINE,Escherichia coli,Cefotaxime,2250,1580,719,45.50632911
THA,Thailand,South-East Asia Region,2018,URINE,Escherichia coli,Cefotaxime,4301,3019,1266,41.93441537
THA,Thailand,South-East Asia Region,2019,URINE,Escherichia coli,Cefotaxime,9011,5570,2529,45.40394973
THA,Thailand,South-East Asia Region,2020,URINE,Escherichia coli,Cefotaxime,11131,6620,2961,44.72809668
TUN,Tunisia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Cefotaxime,3523,2234,436,19.51656222
TUN,Tunisia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Cefotaxime,12711,7965,1299,16.30885122
TUN,Tunisia,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Cefotaxime,5444,3652,559,15.30668127
TUN,Tunisia,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Cefotaxime,5309,2681,385,14.36031332
