Filters,,,,,,,,,,
Region filter: All,,,,,,,,,,
Infection syndrome filter: Urinary tract,,,,,,,,,,
Bacterial pathogen filter: Escherichia coli,,,,,,,,,,
Antibiotic filter: Imipenem,,,,,,,,,,
,,,,,,,,,,
Data for time series,,,,,,,,,,
Year,Specimen,PathogenName,AbTargets,Min,Q1,Median,Q3,Max,,
BGD,Bangladesh,South-East Asia Region,2019,URINE,Escherichia coli,Imipenem,488,371,34,9.164420485
BGD,Bangladesh,South-East Asia Region,2020,URINE,Escherichia coli,Imipenem,261,138,7,5.072463768
CHE,Switzerland,European Region,2017,URINE,Escherichia coli,Imipenem,97650,8295,1,0.012055455
CHE,Switzerland,European Region,2018,URINE,Escherichia coli,Imipenem,118114,77995,6,0.007692801
CHE,Switzerland,European Region,2019,URINE,Escherichia coli,Imipenem,139721,82167,6,0.007302202
CHE,Switzerland,European Region,2020,URINE,Escherichia coli,Imipenem,153286,84358,11,0.013039664
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Escherichia coli,Imipenem,810851,27694,39,0.140824727
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Escherichia coli,Imipenem,863293,35006,24,0.068559675
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2019,URINE,Escherichia coli,Imipenem,880701,33716,35,0.103808281
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2020,URINE,Escherichia coli,Imipenem,651538,25802,35,0.135648399
IND,India,South-East Asia Region,2017,URINE,Escherichia coli,Imipenem,10034,1669,496,29.71839425
IND,India,South-East Asia Region,2018,URINE,Escherichia coli,Imipenem,25203,7334,2358,32.15162258
IND,India,South-East Asia Region,2019,URINE,Escherichia coli,Imipenem,47746,28188,7928,28.12544345
IND,India,South-East Asia Region,2020,URINE,Escherichia coli,Imipenem,18235,11344,2329,20.53067701
JPN,Japan,Western Pacific Region,2017,URINE,Escherichia coli,Imipenem,452366,339572,107,0.031510254
JPN,Japan,Western Pacific Region,2018,URINE,Escherichia coli,Imipenem,423516,312474,82,0.026242183
JPN,Japan,Western Pacific Region,2019,URINE,Escherichia coli,Imipenem,453889,333128,99,0.029718306
JPN,Japan,Western Pacific Region,2020,URINE,Escherichia coli,Imipenem,475584,345339,103,0.029825765
KOR,Republic of Korea,Western Pacific Region,2017,URINE,Escherichia coli,Imipenem,9130,7874,3,0.038100076
KOR,Republic of Korea,Western Pacific Region,2018,URINE,Escherichia coli,Imipenem,8554,7255,5,0.068917988
KOR,Republic of Korea,Western Pacific Region,2019,URINE,Escherichia coli,Imipenem,8565,7270,5,0.068775791
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Escherichia coli,Imipenem,8567,7293,8,0.109694227
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,URINE,Escherichia coli,Imipenem,124,48,1,2.083333333
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,URINE,Escherichia coli,Imipenem,120,38,1,2.631578947
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,URINE,Escherichia coli,Imipenem,175,76,1,1.315789474
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,URINE,Escherichia coli,Imipenem,253,74,1,1.351351351
LBN,Lebanon,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Imipenem,2017,70,1,1.428571429
LBN,Lebanon,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Imipenem,3964,3135,34,1.084529506
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Imipenem,1363,1105,8,0.7239819
LBN,Lebanon,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Imipenem,3918,2195,28,1.275626424
MYS,Malaysia,Western Pacific Region,2017,URINE,Escherichia coli,Imipenem,19286,11991,63,0.525394046
MYS,Malaysia,Western Pacific Region,2018,URINE,Escherichia coli,Imipenem,19914,12075,81,0.670807453
MYS,Malaysia,Western Pacific Region,2019,URINE,Escherichia coli,Imipenem,19312,11984,76,0.634178905
MYS,Malaysia,Western Pacific Region,2020,URINE,Escherichia coli,Imipenem,18124,11290,55,0.487156776
NPL,Nepal,South-East Asia Region,2017,URINE,Escherichia coli,Imipenem,295,192,0,0
NPL,Nepal,South-East Asia Region,2018,URINE,Escherichia coli,Imipenem,4866,568,130,22.88732394
NPL,Nepal,South-East Asia Region,2019,URINE,Escherichia coli,Imipenem,9953,1162,292,25.12908778
NPL,Nepal,South-East Asia Region,2020,URINE,Escherichia coli,Imipenem,5975,1840,126,6.847826087
OMN,Oman,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Imipenem,4377,1683,26,1.544860368
OMN,Oman,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Imipenem,3636,998,15,1.503006012
OMN,Oman,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Imipenem,8941,2654,27,1.017332329
OMN,Oman,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Imipenem,3343,168,15,8.928571429
PAK,Pakistan,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Imipenem,8946,6200,321,5.177419355
PAK,Pakistan,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Imipenem,14284,3320,133,4.006024096
PAK,Pakistan,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Imipenem,15455,11477,735,6.404112573
PAK,Pakistan,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Imipenem,28695,5852,334,5.707450444
PHL,Philippines,Western Pacific Region,2017,URINE,Escherichia coli,Imipenem,6689,3882,168,4.327666151
PHL,Philippines,Western Pacific Region,2018,URINE,Escherichia coli,Imipenem,8074,4207,187,4.444972665
PHL,Philippines,Western Pacific Region,2019,URINE,Escherichia coli,Imipenem,9132,5190,292,5.626204239
PHL,Philippines,Western Pacific Region,2020,URINE,Escherichia coli,Imipenem,4560,2888,258,8.933518006
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Imipenem,3860,2712,75,2.765486726
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Imipenem,5627,3706,77,2.077711819
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Imipenem,5587,3261,53,1.625268323
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Imipenem,4464,2967,37,1.247050893
SWE,Sweden,European Region,2017,URINE,Escherichia coli,Imipenem,140606,14616,5,0.034209086
SWE,Sweden,European Region,2018,URINE,Escherichia coli,Imipenem,115520,10206,4,0.039192632
SWE,Sweden,European Region,2019,URINE,Escherichia coli,Imipenem,229294,22549,6,0.026608719
SWE,Sweden,European Region,2020,URINE,Escherichia coli,Imipenem,441656,40624,20,0.049231981
THA,Thailand,South-East Asia Region,2017,URINE,Escherichia coli,Imipenem,2250,1231,17,1.380991064
THA,Thailand,South-East Asia Region,2018,URINE,Escherichia coli,Imipenem,4301,2256,90,3.989361702
THA,Thailand,South-East Asia Region,2019,URINE,Escherichia coli,Imipenem,9011,4969,109,2.193600322
THA,Thailand,South-East Asia Region,2020,URINE,Escherichia coli,Imipenem,11131,7266,235,3.234241674
TUN,Tunisia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Imipenem,3523,2195,1,0.045558087
TUN,Tunisia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Imipenem,12711,7981,6,0.075178549
TUN,Tunisia,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Imipenem,5444,3206,3,0.093574548
TUN,Tunisia,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Imipenem,5309,2857,2,0.0700035
