Filters,,,,,,,,,,
Region filter: All,,,,,,,,,,
Infection syndrome filter: Urinary tract,,,,,,,,,,
Bacterial pathogen filter: Escherichia coli,,,,,,,,,,
Antibiotic filter: Meropenem,,,,,,,,,,
,,,,,,,,,,
Data for time series,,,,,,,,,,
Year,Specimen,PathogenName,AbTargets,Min,Q1,Median,Q3,Max,,
JPN,Japan,Western Pacific Region,2019,URINE,Escherichia coli,Meropenem,453889,371517,150,0.040375003
JPN,Japan,Western Pacific Region,2020,URINE,Escherichia coli,Meropenem,475584,387025,171,0.044183192
KOR,Republic of Korea,Western Pacific Region,2017,URINE,Escherichia coli,Meropenem,9130,7874,2,0.025400051
KOR,Republic of Korea,Western Pacific Region,2018,URINE,Escherichia coli,Meropenem,8554,7255,3,0.041350793
KOR,Republic of Korea,Western Pacific Region,2019,URINE,Escherichia coli,Meropenem,8565,7270,3,0.041265475
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Escherichia coli,Meropenem,8567,7293,7,0.095982449
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,URINE,Escherichia coli,Meropenem,124,48,1,2.083333333
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,URINE,Escherichia coli,Meropenem,120,38,1,2.631578947
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,URINE,Escherichia coli,Meropenem,175,53,0,0
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,URINE,Escherichia coli,Meropenem,253,176,4,2.272727273
LBN,Lebanon,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Meropenem,2017,70,3,4.285714286
LBN,Lebanon,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Meropenem,3964,1232,12,0.974025974
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Meropenem,1363,94,4,4.255319149
LBN,Lebanon,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Meropenem,3918,531,13,2.448210923
MYS,Malaysia,Western Pacific Region,2017,URINE,Escherichia coli,Meropenem,19286,11996,79,0.658552851
MYS,Malaysia,Western Pacific Region,2018,URINE,Escherichia coli,Meropenem,19914,11754,78,0.66360388
MYS,Malaysia,Western Pacific Region,2019,URINE,Escherichia coli,Meropenem,19312,11620,72,0.619621343
MYS,Malaysia,Western Pacific Region,2020,URINE,Escherichia coli,Meropenem,18124,11055,54,0.488466757
NOR,Norway,European Region,2017,URINE,Escherichia coli,Meropenem,2252,1510,0,0
NOR,Norway,European Region,2018,URINE,Escherichia coli,Meropenem,2117,1423,0,0
NOR,Norway,European Region,2019,URINE,Escherichia coli,Meropenem,2187,1501,0,0
NOR,Norway,European Region,2020,URINE,Escherichia coli,Meropenem,3219,2520,0,0
NPL,Nepal,South-East Asia Region,2017,URINE,Escherichia coli,Meropenem,295,155,0,0
NPL,Nepal,South-East Asia Region,2018,URINE,Escherichia coli,Meropenem,4866,1242,134,10.78904992
NPL,Nepal,South-East Asia Region,2019,URINE,Escherichia coli,Meropenem,9953,3587,168,4.683579593
NPL,Nepal,South-East Asia Region,2020,URINE,Escherichia coli,Meropenem,5975,1958,119,6.077630235
OMN,Oman,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Meropenem,4377,1843,23,1.247965274
OMN,Oman,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Meropenem,3636,1305,13,0.996168582
OMN,Oman,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Meropenem,8941,3312,30,0.905797101
OMN,Oman,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Meropenem,3343,706,8,1.133144476
PAK,Pakistan,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Meropenem,8946,2136,181,8.473782772
PAK,Pakistan,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Meropenem,14284,3110,327,10.51446945
PAK,Pakistan,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Meropenem,15455,11372,705,6.199437214
PAK,Pakistan,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Meropenem,28695,5009,311,6.208824117
PHL,Philippines,Western Pacific Region,2017,URINE,Escherichia coli,Meropenem,6689,4164,179,4.298751201
PHL,Philippines,Western Pacific Region,2018,URINE,Escherichia coli,Meropenem,8074,4962,225,4.534461911
PHL,Philippines,Western Pacific Region,2019,URINE,Escherichia coli,Meropenem,9132,5717,343,5.999650166
PHL,Philippines,Western Pacific Region,2020,URINE,Escherichia coli,Meropenem,4560,2831,259,9.148710703
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Meropenem,3860,2601,33,1.268742791
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Meropenem,5627,3912,93,2.377300613
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Meropenem,5587,3387,50,1.476232654
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Meropenem,4464,2973,46,1.547258661
SWE,Sweden,European Region,2017,URINE,Escherichia coli,Meropenem,140606,23350,8,0.034261242
SWE,Sweden,European Region,2018,URINE,Escherichia coli,Meropenem,115520,13399,6,0.044779461
SWE,Sweden,European Region,2019,URINE,Escherichia coli,Meropenem,229294,45370,13,0.028653295
SWE,Sweden,European Region,2020,URINE,Escherichia coli,Meropenem,441656,104736,30,0.028643446
THA,Thailand,South-East Asia Region,2017,URINE,Escherichia coli,Meropenem,2250,1179,17,1.441899915
THA,Thailand,South-East Asia Region,2018,URINE,Escherichia coli,Meropenem,4301,1997,100,5.007511267
THA,Thailand,South-East Asia Region,2019,URINE,Escherichia coli,Meropenem,9011,5206,107,2.055320784
THA,Thailand,South-East Asia Region,2020,URINE,Escherichia coli,Meropenem,11131,7275,235,3.23024055
TUN,Tunisia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Meropenem,3523,230,0,0
TUN,Tunisia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Meropenem,12711,1961,3,0.152983172
TUN,Tunisia,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Meropenem,5444,281,0,0
TUN,Tunisia,Eastern Mediterranean Region,2020,URINE,Escherichia coli,Meropenem,5309,956,1,0.10460251
